isReoccurring,isReoccuring_manual,title,catalog,Veranstaltungsart,Langtext,Veranstaltungsnummer,Kurztext,Semester,SWS,Erwartete Teilnehmer,Max. Teilnehmer,Credits,Credits_manual,Belegung,Zeitfenster,Hyperlink,Weitere Links,Sprache,Belegungsfristen,,Tag,Zeit,Rhythmus,Dauer,Raum,Raum- plan,Status,Location,Bemerkung,fällt aus am,Max. Teilnehmer,Zuständigkeit,Ausgeschlossen_Ingenieurwissenschaften_Bachelor,Ausgeschlossen_manual,Exam,Graded,total,# ratings,fairness,support,material,comprehensibility,fun,interesting,grade/effort,recommendation (0-100),link
true,true,Einführung in die Grundlagen der Biologie,Natur und Technik,Vorlesung,,,,WiSe 2019/20,2,30,30,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,14:00 bis 16:00;,wöch.;,von 14.10.2019;,;,;,;,Essen,E - S04 T01 A02;,;,;,;;,Elektrotechnik und Informationstechnik;ISE;Maschinenbau;Medizintechnik;Nano Engineering,Bio;Chemie;EIT;Energy;ISE;Maschinenbau;Medizintechnik;NanoEng,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=332552&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Einführung in die Physikalische Chemie (PC I),Natur und Technik,Vorlesung/Übung,,,,WiSe 2019/20,3,25,25,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);;,Mi.;Di.;,08:00 bis 10:00;09:00 bis 10:00;,wöch.;wöch.;,von 16.10.2019;von 22.10.2019;,;;,;;,;;,Essen,E - S04 T01 A02 (VO);E - S04 T01 A02 (ÜB)*;,;;,;;,;,Elektrotechnik und Informationstechnik;ISE;Maschinenbau;Medizintechnik;Nano Engineering,Bio;Chemie;Physik;EIT;Energy;ISE;Maschinenbau;Medizintechnik;NanoEng,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=332526&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Grundlagen der Wasserhygiene,Natur und Technik,Vorlesung,,,,WiSe 2019/20,1,15,15,2 - 2,2,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,09:00 bis 10:00;,wöch.;,von 14.10.2019;,;,;,;,Essen,E - S05 T00 B83;,;,;,;,Elektrotechnik und Informationstechnik;ISE;Maschinenbau;Medizintechnik;Nano Engineering,Bio;Chemie;BauIng;EIT;Energy;ISE;Maschinenbau;Medizintechnik;NanoEng,Klausur,yes,4.4,8,4.75,4.38,3.88,4.50,4.25,4.63,4.86,100,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=332553&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Ökologie heimischer Tiere und Urbanzoologie,Natur und Technik,Vorlesung,,,,WiSe 2019/20,2,40,40,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,16:00 bis 18:00;,wöch.;,von 16.10.2019;,;,;,;,Essen,E - S05 T00 B59;,;,;,;,Elektrotechnik und Informationstechnik;ISE;Medizintechnik;Nano Engineering,Bio;Chemie;EIT;ISE;Medizintechnik;NanoEng,Klausur,yes,4.75,4,5.0,5.0,4.5,4.75,5.0,5.0,4.5,100,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=332599&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Verhaltensbiologie,Natur und Technik,Vorlesung,,,,WiSe 2019/20,2,25,25,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,10:00 bis 12:00;,wöch.;,von 15.10.2019;,V15S - V13 S03 C34;,;,;,Essen,;,;,25;,;,Elektrotechnik und Informationstechnik;ISE;Medizintechnik;Nano Engineering,Bio;Chemie;EIT;ISE;Medizintechnik;NanoEng,Klausur,yes,2.11,3,2.0,2.33,1.67,2.0,2.33,2.67,2.0,33,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=333013&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Grundlegende Programmiertechniken,Natur und Technik,Vorlesung,,,,WiSe 2019/20,4,10,10,6 - 6,6,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,12:00 bis 14:00;,wöch.;,von 16.10.2019;,;,;,;,Duisburg (L/M),E - LX 1205*;,;,10;,;,ALLE,IngWi;Mathe;Angewandte Informatik (IngWi);Angewandte Informatik (WiWi);Energy;ISE;Wi-Inf,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=337546&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Rechnernetze und Kommunikationssysteme,Natur und Technik,Vorlesung/Übung,,,,WiSe 2019/20,3,5,5,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,12:00 bis 14:00;,wöch.;,von 15.10.2019;,;,;,;,Duisburg (L/M),D - LX 1203*;,;,;,;,ALLE,IngWi;Mathe;Angewandte Informatik (IngWi);Angewandte Informatik (WiWi);Energy;ISE;Wi-Inf,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=332527&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,LabVIEW in der Mess- und Automatisierungstechnik,Natur und Technik,Vorlesung/Übung,,,,WiSe 2019/20,3,4,4,6 - 6,6,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mi.;,08:30 bis 11:00;,wöch.;,von 16.10.2019;,;,;,;,Essen,E - V15 S03 C02;,;,;,;,ALLE (außer Bauingenieurwesen),IngWi (außer BauIng);Angewandte Informatik (IngWi);Angewandte Informatik (WiWi);Energy;Techno-Mathe;Wi-Inf;,Mündliche Prüfung,yes,4.25,2,4.0,4.0,4.5,3.5,4.5,5.0,4.0,100,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=332600&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Einführung in die Nanotechnologie,Natur und Technik,Vorlesung/Übung,,,,WiSe 2019/20,3,10,10,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,15:00 bis 18:00;,wöch.;,von 14.10.2019;,;,;,;,Duisburg (B),D - BA 127;,;,;,;,ALLE,Chemie;IngWi;Energy,Klausur,yes,3.0,3,3.0,3.0,3.33,3.33,2.0,3.33,NA,33,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=332555&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Einführung in die Werkstoffe,Natur und Technik,Vorlesung/Übung,,,,WiSe 2019/20,4,10,10,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,10:00 bis 14:00;,wöch.;,von 15.10.2019;,;,;,;,Duisburg (L/M),D - MD 162;,;,;,;,ALLE,Chemie;IngWi;Energy,Klausur,yes,2.5,2,4.0,2.5,1.5,3.0,2.0,2.0,3.5,50,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=332573&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Investition und Finanzierung,Natur und Technik,Vorlesung/Übung,,,,WiSe 2019/20,3,30,30,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,10:00 bis 12:00;,wöch.;,von 17.10.2019;,;,;,;,Duisburg (L/M),D - SG 135;,;,;,;,ISE;Komedia;Maschinenbau,WiWi;BWL (MSM);BWL (WiWi);ISE;Komedia;KuWi;Maschinenbau;MOAS (Wi);Wi-Mathe,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=332638&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,true,Palliativmedizin - Medizin am Lebensende,Natur und Technik,Vorlesung,,,,WiSe 2019/20,2,25,25,3 - 6,3;4;5;6,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,15:45 bis 16:30;,wöch.;,von 15.10.2019;,;,;,;,Essen (UKE),"E - Universitätsklinikum Essen, Hörsaal Verwaltung (KL 03)*;",;,;,;;,Elektrotechnik und Informationstechnik;ISE;Medizintechnik;Nano Engineering,Bio;Chemie;EIT;ISE;Medizintechnik;NanoEng,Schriftliche Ausarbeitung;Präsentation;Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=B65C4A292F48E939D088D398F9A988A9.pas083cm?state=verpublish&status=init&vmfile=no&publishid=332574&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Einführung in die Makroökonomik,Wirtschaft,Vorlesung,,,,WiSe 2019/20,2,10,10,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;;Studium liberale (E3);;;,Di.;Di.;Di.;Fr.;,16:00 bis 18:00;16:00 bis 18:00;16:00 bis 18:00;10:00 bis 12:00;,EinzelT;EinzelT;EinzelT;wöch.;,am 22.10.2019;am 19.11.2019;am 05.11.2019;von 18.10.2019;,;;;;,;;;;,;;;;,Essen,E - S05 T00 B59;E - S05 T00 B59;E - S05 T00 B59;E - S05 T00 B32;,;;;;,10;10;10;10;,;,Komedia,WiWi;BWL (MSM);BWL (WiWi);Komedia;KuWi;MOAS (Wi);Wi-Mathe,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=337689&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Sozioökonomie: gesamtwirtschaftliche Analysen,Wirtschaft,Vorlesung/Übung,,,,WiSe 2019/20,4,,,4 - 6,4;5;6,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);;,Mo.;Mo.;,14:00 bis 16:00;16:00 bis 18:00;,wöch.;wöch.;,von 14.10.2019;von 14.10.2019;,;;,;;,;;,Duisburg (L/M),D - LE 105 (VO);D - LE 105 (ÜB);,;;,20;20;,;,Komedia,WiWi;BWL (MSM);BWL (WiWi);Komedia;KuWi;MOAS (Wi);Wi-Mathe,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=337690&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Einführung in das nationale und europäische Recht,Wirtschaft,Vorlesung,,,,WiSe 2019/20,2,50,50,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW42 07.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW42 25.09.2019 16:00:00 - 07.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,14:00 bis 16:00;,wöch.;,von 14.10.2019;,;,;,;,Essen,E - R12 R07 A84;,;,;,;,Komedia,WiWi;BWL (MSM);BWL (WiWi);Komedia;KuWi;MOAS (PW);MOAS (Wi);PoWi,Klausur,yes,3.92,2,4.5,4.5,4.0,4.5,3.0,3.0,5.0,100,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=332550&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Beschaffung und Produktion,Wirtschaft,Vorlesung,,,,WiSe 2019/20,2,10,10,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Direkte Zulassung/Warteliste Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,08:30 bis 12:00;,wöch.;,von 17.12.2019;,;,;,;,Duisburg (L/M),D - LA 0034;,;,;,;,Komedia;Maschinenbau;Medizintechnik,WiWi;BWL (MSM);BWL (WiWi);Komedia;KuWi;Maschinenbau;Medizintechnik;MOAS (Wi);Wi-Mathe,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=332571&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Einführung in die Betriebswirtschaftslehre für interdisziplinäre Studiengänge,Wirtschaft,Vorlesung,,,,WiSe 2019/20,2,50,50,3 - 3,3,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Fr.;,12:00 bis 14:00;,wöch.;,von 25.10.2019;,;,;,;,Duisburg (L/M),D - LA 0034;,;,;,;,Angewandte Informatik;Komedia;Maschinenbau;Medizintechnik,WiWi;Angewandte Informatik (IngWi);BWL (MSM);BWL (WiWi);Komedia;KuWi;Maschinenbau;Medizintechnik;MOAS (Wi);Wi-Mathe,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=332645&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Firmen im globalen Wettbewerb,Wirtschaft,Vorlesung,,,,WiSe 2019/20,2,25,25,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Direkte Zulassung/Warteliste Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Mo.;,12:00 bis 16:00;,wöch.;,von 16.12.2019;,;,;,;,Duisburg (L/M),D - LB 104;,;,;,;,Komedia,WiWi;BWL (MSM);BWL (WiWi);Komedia;KuWi;MOAS (Wi);Wi-Mathe,Klausur,yes,4.14,38,3.89,4.11,4.3,4.38,4.19,4.0,3.63,87,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=332530&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Grundlagen des Marketing,Wirtschaft,Vorlesung,,,,WiSe 2019/20,2,100,100,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Direkte Zulassung/Warteliste Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Di.;,12:00 bis 16:00;,wöch.;,von 17.12.2019;,;,;,;,Duisburg (L/M),D - LA 0034;,;,;,;,Komedia,WiWi;BWL (MSM);BWL (WiWi);Komedia;KuWi;MOAS (Wi);Wi-Mathe,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=332572&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,true,Innovationswerkstatt Science-Fiction,Wirtschaft,Blockseminar,,,,WiSe 2019/20,,15,15,4 - 4,4,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch;Englisch,E3 Abmelden Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell,;Studium liberale (E3);;,Di.;Di.;,09:00 bis 16:00;09:00 bis 16:00;,14-tgl.;EinzelT;,05.11.2019 bis 28.01.2020;am 21.01.2020;,;;,;;,;;,Duisburg (B),D - BC 019*;D - BC 019*;,;;,15;15;,;,-,Innopren (1. FS);Innopren (2. FS),Präsentation,yes,4.61,3,4.0,4.33,5.0,4.33,5.0,5.0,4.0,100,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=338107&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
false,false,Investitionstheorie,Wirtschaft,Vorlesung,,,,WiSe 2019/20,2,100,100,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Direkte Zulassung/Warteliste Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,16:00 bis 19:30;,wöch.;,von 19.12.2019;,;,;,;,Duisburg (L/M),D - LB 104;,;,;,;;,Komedia,WiWi;BWL (MSM);BWL (WiWi);Komedia;KuWi;MOAS (Wi);Wi-Mathe,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=332636&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Marketing II: Marketing Operations and International Marketing,Wirtschaft,Seminar,,,,WiSe 2019/20,2,15,15,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Englisch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Direkte Zulassung/Warteliste Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);;,Mo.;Do.;,08:00 bis 16:00;08:00 bis 16:00;,EinzelT;wöch.;,am 03.02.2020;von 23.01.2020;,;;,;;,;;,Duisburg (L/M),D - LB 117;D - LB 117;,;;,;;,;,Komedia,WiWi;BWL (MSM);BWL (WiWi);Komedia;KuWi;MOAS (Wi);Wi-Mathe,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=332633&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Marketing I: Marketing Information and Strategy,Wirtschaft,Seminar,,,,WiSe 2019/20,2,15,15,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Englisch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Direkte Zulassung/Warteliste Sem 25.09.2019 16:00:00 - 31.03.2020 23:59:59 aktuell;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;;Studium liberale (E3);;,Do.;Do.;Do.;,12:00 bis 16:00;12:00 bis 16:00;08:00 bis 12:00;,EinzelT;EinzelT;wöch.;,am 19.12.2019;am 16.01.2020;19.12.2019 bis 16.01.2020;,;;;,;;;,;;;,Duisburg (L/M),D - LB 117;D - LB 117;D - LB 117;,;;;,;;;,;,Komedia,WiWi;BWL (MSM);BWL (WiWi);Komedia;KuWi;MOAS (Wi);Wi-Mathe,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=332518&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
true,true,Planung und Organisation für interdisziplinäre Studiengänge,Wirtschaft,Vorlesung,,,,WiSe 2019/20,2,30,30,5 - 5,5,Belegpflicht,,,Studium liberale im IOS (Modul E3),Deutsch,E3 Zwischenabmeldung 24.09.2019 09:30:01 - 25.09.2019 15:59:59;E3 Abmelden KW43 14.10.2019 09:00:01 - 31.03.2020 23:59:59 aktuell;E3 Direkte Zulassung/Warteliste KW43 25.09.2019 16:00:00 - 14.10.2019 09:00:00;E3 Losfrist 18.09.2019 10:30:00 - 24.09.2019 09:30:00,;Studium liberale (E3);,Do.;,18:00 bis 20:00;,wöch.;,von 24.10.2019;,;,;,;,Duisburg (L/M),D - LB 107;,24.10.2019: 05.12.2019: 12.12.2019:;,;,;;,Komedia,WiWi;BWL (MSM);BWL (WiWi);Komedia;KuWi;MOAS (Wi);Wi-Mathe,Klausur,yes,,,,,,,,,,,https://campus.uni-due.de/lsf/rds;jsessionid=D31F269B0559FF0F70119D0193374CB3.pas082cm?state=verpublish&status=init&vmfile=no&publishid=332634&moduleCall=webInfo&publishConfFile=webInfo&publishSubDir=veranstaltung
